,acc_precip,mean_temp,mean_relative_hum,mean_wind_speed,mean_radiation
2024-01-22 23:00:00,9.8,6.0,82.7,8.5,1.4
2024-01-23 23:00:00,2.1,5.0,84.8,5.6,2.2
2024-01-24 23:00:00,10.5,7.0,85.8,7.5,1.0
2024-01-25 23:00:00,0.0,4.9,83.9,4.2,3.5
2024-01-26 23:00:00,8.7,4.7,89.4,6.2,0.8
2024-01-27 23:00:00,0.0,5.1,87.1,3.9,1.4
2024-01-28 23:00:00,0.0,3.7,81.8,4.7,3.4
2024-01-29 23:00:00,0.0,4.1,86.0,2.6,1.6
2024-01-30 23:00:00,0.2,5.3,98.4,3.3,1.2
2024-01-31 23:00:00,2.7,4.2,83.6,7.2,3.6
2024-02-01 23:00:00,0.8,4.4,76.8,5.5,3.6
2024-02-02 23:00:00,0.7,5.8,93.2,5.2,0.8
2024-02-03 23:00:00,0.0,6.9,77.6,5.8,4.3
2024-02-04 23:00:00,0.2,5.9,79.4,6.4,1.4
2024-02-05 23:00:00,18.4,3.1,89.3,2.9,1.3
2024-02-06 23:00:00,20.6,4.5,93.4,3.8,1.1
2024-02-07 23:00:00,1.5,0.9,82.1,3.5,4.9
2024-02-08 23:00:00,0.1,-0.7,92.2,3.0,5.6
2024-02-09 23:00:00,6.0,-0.4,91.3,6.2,1.8
2024-02-10 23:00:00,5.8,0.5,96.6,5.5,1.5
2024-02-11 23:00:00,4.5,0.9,95.4,4.9,1.0
2024-02-12 23:00:00,12.4,1.4,99.1,2.1,1.9
2024-02-13 23:00:00,0.3,4.0,90.1,3.5,4.1
2024-02-14 23:00:00,0.9,3.9,99.0,2.2,2.0
2024-02-15 23:00:00,2.7,5.8,100.0,2.3,1.9
2024-02-16 23:00:00,0.2,8.4,95.8,4.4,2.1
2024-02-17 23:00:00,0.1,4.0,81.1,2.7,7.7
2024-02-18 23:00:00,8.6,4.4,96.0,4.1,0.8
2024-02-19 23:00:00,0.1,5.3,94.8,3.3,3.8
2024-02-20 23:00:00,0.0,6.5,88.3,4.3,4.5
2024-02-21 23:00:00,1.7,6.4,87.3,5.2,5.5
2024-02-22 23:00:00,5.0,6.3,98.3,4.9,3.5
2024-02-23 23:00:00,6.4,5.2,82.3,9.2,4.9
2024-02-24 23:00:00,2.2,4.2,89.2,3.2,4.5
2024-02-25 23:00:00,4.5,3.1,95.4,3.2,3.1
2024-02-26 23:00:00,0.0,3.2,92.0,1.6,4.1
2024-02-27 23:00:00,0.0,1.6,86.9,2.0,1.7
2024-02-28 23:00:00,0.0,3.8,87.7,4.4,5.0
2024-02-29 23:00:00,1.3,4.8,92.0,6.1,1.7
2024-03-01 23:00:00,0.0,4.5,94.1,3.7,5.0
2024-03-02 23:00:00,1.0,4.9,99.0,2.4,4.1
2024-03-03 23:00:00,2.2,5.4,98.5,3.1,2.1
2024-03-04 23:00:00,0.0,4.1,85.7,3.5,6.6
2024-03-05 23:00:00,0.0,2.5,79.2,4.7,5.3
2024-03-06 23:00:00,2.4,2.4,94.2,3.0,2.6
2024-03-07 23:00:00,0.0,0.2,90.1,1.6,8.3
2024-03-08 23:00:00,0.0,-0.1,95.7,1.7,9.8
2024-03-09 23:00:00,0.0,0.9,85.7,4.4,4.5
2024-03-10 23:00:00,1.9,1.5,87.0,5.1,1.2
2024-03-11 23:00:00,0.1,2.9,82.7,5.1,5.5
2024-03-12 23:00:00,0.0,2.8,95.8,2.3,2.0
2024-03-13 23:00:00,0.0,6.1,93.9,4.2,6.3
2024-03-14 23:00:00,0.2,8.8,92.7,5.2,3.7
2024-03-15 23:00:00,0.4,9.4,91.0,4.4,5.2
2024-03-16 23:00:00,0.3,5.4,77.0,5.5,9.9
2024-03-17 23:00:00,0.0,1.2,72.1,2.4,13.6
2024-03-18 23:00:00,0.0,2.3,78.3,3.9,7.9
2024-03-19 23:00:00,0.7,3.1,86.7,4.4,5.0
2024-03-20 23:00:00,0.4,7.1,91.3,1.7,10.9
2024-03-21 23:00:00,3.8,6.3,81.9,3.2,10.6
2024-03-22 23:00:00,0.7,7.1,84.1,4.9,7.9
2024-03-23 23:00:00,1.3,4.4,84.3,4.6,12.5
2024-03-24 23:00:00,1.4,4.9,88.7,2.9,6.1
2024-03-25 23:00:00,1.6,4.5,82.8,1.9,8.2
2024-03-26 23:00:00,0.0,4.1,81.9,2.7,12.2
2024-03-27 23:00:00,0.0,6.4,83.8,2.4,8.3
2024-03-28 23:00:00,2.9,6.0,89.2,3.3,5.0
2024-03-29 23:00:00,0.0,6.8,85.3,3.8,7.8
2024-03-30 23:00:00,0.9,6.2,94.7,2.6,6.1
2024-03-31 22:00:00,0.0,7.2,89.1,1.7,5.7
2024-04-01 22:00:00,5.6,6.7,95.9,2.2,6.5
2024-04-02 22:00:00,30.1,3.4,96.4,3.1,3.9
2024-04-03 22:00:00,0.0,1.5,86.1,2.9,10.3
2024-04-04 22:00:00,11.9,5.2,97.0,3.7,3.0
2024-04-05 22:00:00,7.5,7.0,91.8,4.8,5.0
2024-04-06 22:00:00,0.1,10.7,87.8,3.7,12.0
2024-04-07 22:00:00,4.7,12.4,76.3,5.5,15.4
2024-04-08 22:00:00,0.2,11.7,76.1,3.2,16.3
2024-04-09 22:00:00,2.4,9.7,93.5,3.2,4.1
2024-04-10 22:00:00,0.0,8.2,73.8,6.0,12.1
2024-04-11 22:00:00,0.2,10.0,85.5,5.8,7.5
2024-04-12 22:00:00,0.2,10.0,93.7,4.9,4.3
2024-04-13 22:00:00,1.3,11.0,83.8,4.7,12.0
2024-04-14 22:00:00,0.2,7.9,73.4,5.9,17.6
2024-04-15 22:00:00,0.1,5.9,83.3,3.1,12.4
2024-04-16 22:00:00,0.1,7.2,64.5,3.5,19.5
2024-04-17 22:00:00,2.5,5.3,73.7,1.6,18.1
2024-04-18 22:00:00,0.2,4.0,84.2,1.5,10.8
2024-04-19 22:00:00,5.0,4.1,85.2,3.3,8.9
2024-04-20 22:00:00,7.2,2.7,84.6,2.0,13.4
2024-04-21 22:00:00,0.0,3.9,68.8,2.7,22.4
2024-04-22 22:00:00,0.0,2.4,61.8,3.0,23.5
2024-04-23 22:00:00,7.3,2.6,86.4,3.3,7.1
2024-04-24 22:00:00,0.7,4.7,84.6,2.0,14.4
2024-04-25 22:00:00,1.9,4.1,86.4,2.3,15.3
2024-04-26 22:00:00,11.6,4.1,92.8,2.6,6.0
2024-04-27 22:00:00,0.3,5.2,85.9,1.9,18.9
2024-04-28 22:00:00,0.7,11.6,77.0,3.6,17.2
2024-04-29 22:00:00,0.0,10.6,73.6,3.5,21.2
2024-04-30 22:00:00,0.0,12.0,72.4,3.0,17.1
2024-05-01 22:00:00,0.0,14.6,67.9,3.4,22.6
2024-05-02 22:00:00,0.0,14.8,62.8,4.8,21.7
2024-05-03 22:00:00,0.0,14.4,68.9,3.4,21.3
2024-05-04 22:00:00,0.0,10.9,92.5,1.5,4.3
2024-05-05 22:00:00,6.9,9.0,98.4,2.0,5.4
2024-05-06 22:00:00,1.7,10.3,89.5,2.1,7.1
2024-05-07 22:00:00,0.0,10.1,75.8,2.1,20.7
2024-05-08 22:00:00,0.0,10.5,75.7,2.0,16.1
2024-05-09 22:00:00,0.0,11.2,81.9,3.5,12.8
2024-05-10 22:00:00,0.0,12.7,75.8,2.7,21.8
2024-05-11 22:00:00,0.0,12.3,78.0,1.5,25.9
2024-05-12 22:00:00,0.0,11.6,79.3,2.1,24.4
2024-05-13 22:00:00,0.0,12.9,63.4,2.8,27.5
2024-05-14 22:00:00,0.0,14.3,64.7,3.0,27.6
2024-05-15 22:00:00,0.0,15.2,68.0,3.4,27.1
2024-05-16 22:00:00,0.0,15.0,65.1,4.0,27.6
2024-05-17 22:00:00,0.0,14.8,63.7,3.5,27.4
2024-05-18 22:00:00,0.0,15.3,61.4,2.5,27.7
2024-05-19 22:00:00,0.0,15.3,66.9,2.0,27.4
2024-05-20 22:00:00,0.0,15.3,73.5,2.3,27.1
2024-05-21 22:00:00,0.0,16.1,71.8,3.5,26.4
2024-05-22 22:00:00,0.0,16.9,67.0,4.3,23.8
2024-05-23 22:00:00,6.3,14.3,89.2,2.2,10.2
2024-05-24 22:00:00,0.0,13.6,81.8,1.6,16.6
2024-05-25 22:00:00,0.0,14.3,85.8,2.0,19.0
2024-05-26 22:00:00,0.1,16.2,88.2,2.1,16.6
2024-05-27 22:00:00,0.1,16.3,80.5,2.7,20.6
2024-05-28 22:00:00,11.2,11.4,94.6,2.0,4.9
2024-05-29 22:00:00,3.7,12.4,93.5,3.2,12.4
2024-05-30 22:00:00,0.0,14.7,84.4,2.0,28.5
2024-05-31 22:00:00,17.1,15.8,92.0,2.6,9.2
2024-06-01 22:00:00,0.0,18.9,76.9,2.2,26.0
2024-06-02 22:00:00,0.0,17.4,81.2,2.7,27.4
2024-06-03 22:00:00,0.0,13.6,79.1,3.5,17.4
2024-06-04 22:00:00,0.1,13.3,80.9,3.4,19.7
2024-06-05 22:00:00,12.1,12.2,75.5,4.7,22.1
2024-06-06 22:00:00,1.8,10.1,77.0,3.7,21.5
2024-06-07 22:00:00,2.6,9.5,82.6,2.9,19.0
2024-06-08 22:00:00,21.5,9.6,92.6,3.3,8.0
2024-06-09 22:00:00,1.0,9.5,78.8,4.8,19.7
2024-06-10 22:00:00,0.0,11.8,75.1,4.3,19.5
2024-06-11 22:00:00,0.0,10.2,87.9,3.2,12.8
2024-06-12 22:00:00,0.1,10.9,74.2,3.7,21.7
2024-06-13 22:00:00,0.8,10.0,78.6,3.5,17.6
2024-06-14 22:00:00,0.7,12.8,81.4,2.9,10.8
2024-06-15 22:00:00,14.4,13.2,88.0,3.8,8.6
2024-06-16 22:00:00,2.1,13.8,82.5,3.5,18.7
2024-06-17 22:00:00,0.9,13.9,85.2,2.9,24.1
2024-06-18 22:00:00,0.0,14.0,75.2,3.3,24.5
2024-06-19 22:00:00,0.1,12.5,75.6,3.2,21.3
2024-06-20 22:00:00,0.0,13.8,68.9,3.2,29.6
2024-06-21 22:00:00,27.5,13.4,81.4,1.7,24.7
2024-06-22 22:00:00,11.6,13.2,93.4,3.0,7.1
2024-06-23 22:00:00,0.0,14.8,78.0,2.6,19.4
2024-06-24 22:00:00,0.0,16.2,72.4,1.9,29.4
2024-06-25 22:00:00,0.0,16.5,76.1,1.4,29.8
2024-06-26 22:00:00,0.0,18.1,81.5,1.7,29.6
2024-06-27 22:00:00,0.7,19.4,84.8,2.2,25.1
2024-06-28 22:00:00,0.0,17.4,82.1,3.4,15.5
2024-06-29 22:00:00,0.0,15.6,71.6,3.1,19.9
2024-06-30 22:00:00,0.4,14.2,88.5,1.9,8.6
2024-07-01 22:00:00,0.0,13.7,78.7,2.7,19.6
2024-07-02 22:00:00,0.0,13.2,82.3,3.5,12.2
2024-07-03 22:00:00,0.4,13.2,73.9,3.2,20.5
2024-07-04 22:00:00,9.5,11.9,85.9,4.4,16.2
2024-07-05 22:00:00,1.2,12.1,81.0,5.1,18.5
2024-07-06 22:00:00,7.1,13.0,92.0,3.9,6.8
2024-07-07 22:00:00,2.0,13.5,76.6,5.5,21.1
2024-07-08 22:00:00,8.4,13.7,83.6,2.9,21.6
2024-07-09 22:00:00,0.1,13.4,84.7,2.1,14.2
2024-07-10 22:00:00,0.3,18.2,83.3,3.3,16.7
2024-07-11 22:00:00,0.0,17.6,80.4,2.5,18.4
2024-07-12 22:00:00,0.2,15.2,81.5,2.2,20.1
2024-07-13 22:00:00,28.7,14.8,96.4,3.0,2.4
2024-07-14 22:00:00,2.5,14.7,88.5,3.5,17.2
2024-07-15 22:00:00,7.1,15.2,88.8,3.7,14.1
2024-07-16 22:00:00,11.3,14.3,96.9,1.6,6.3
2024-07-17 22:00:00,0.0,15.7,85.0,2.3,16.5
2024-07-18 22:00:00,0.0,15.3,78.5,3.3,22.2
2024-07-19 22:00:00,0.0,17.0,77.0,1.7,25.8
2024-07-20 22:00:00,0.2,17.2,78.7,1.7,27.7
2024-07-21 22:00:00,2.6,19.1,80.4,2.1,23.7
2024-07-22 22:00:00,16.7,16.5,85.4,2.5,15.2
2024-07-23 22:00:00,8.2,15.0,91.4,1.6,11.4
2024-07-24 22:00:00,0.0,16.1,77.1,3.0,22.7
2024-07-25 22:00:00,0.0,15.6,74.2,2.3,19.3
2024-07-26 22:00:00,8.0,16.5,90.9,3.2,5.9
2024-07-27 22:00:00,0.0,16.0,75.5,2.3,21.6
2024-07-28 22:00:00,0.0,15.7,75.3,3.1,24.5
2024-07-29 22:00:00,0.0,16.5,75.9,2.5,22.2
2024-07-30 22:00:00,0.0,16.0,73.7,1.4,25.4
2024-07-31 22:00:00,0.0,15.9,74.2,2.2,25.6
2024-08-01 22:00:00,0.0,14.9,75.4,1.7,24.7
2024-08-02 22:00:00,0.0,16.5,77.8,2.0,23.0
2024-08-03 22:00:00,0.2,17.9,79.7,1.8,17.4
2024-08-04 22:00:00,2.3,16.6,81.6,2.0,12.0
2024-08-05 22:00:00,0.0,15.8,78.8,1.7,19.5
2024-08-06 22:00:00,0.0,17.0,81.1,1.8,23.2
2024-08-07 22:00:00,5.7,19.0,86.2,2.2,11.9
2024-08-08 22:00:00,0.3,16.0,80.1,2.4,17.1
2024-08-09 22:00:00,7.8,16.5,87.2,4.9,10.3
2024-08-10 22:00:00,0.2,16.6,74.7,5.1,18.4
2024-08-11 22:00:00,0.0,15.8,76.4,3.3,18.6
2024-08-12 22:00:00,0.0,15.3,76.4,1.8,23.8
2024-08-13 22:00:00,0.3,17.1,78.8,2.4,14.9
2024-08-14 22:00:00,6.8,18.0,89.7,1.5,8.5
2024-08-15 22:00:00,0.0,19.4,80.3,2.6,18.1
2024-08-16 22:00:00,6.2,16.9,85.7,2.2,11.6
2024-08-17 22:00:00,0.0,15.1,76.0,1.7,18.8
2024-08-18 22:00:00,0.0,14.1,82.1,2.2,11.8
2024-08-19 22:00:00,0.0,14.5,78.6,1.4,16.7
2024-08-20 22:00:00,0.0,16.9,81.2,3.3,16.1
2024-08-21 22:00:00,3.6,15.5,80.4,3.5,15.0
2024-08-22 22:00:00,0.7,14.4,89.3,4.3,4.1
2024-08-23 22:00:00,1.8,16.1,85.4,6.7,6.9
2024-08-24 22:00:00,15.8,15.8,82.3,3.2,10.0
2024-08-25 22:00:00,1.2,15.0,79.4,4.0,16.8
2024-08-26 22:00:00,4.3,15.0,86.9,4.2,12.4
2024-08-27 22:00:00,0.0,16.0,84.5,2.9,14.2
2024-08-28 22:00:00,0.0,17.6,79.2,2.3,19.5
2024-08-29 22:00:00,0.0,20.1,80.2,2.7,16.0
2024-08-30 22:00:00,0.0,14.7,78.4,2.0,14.7
2024-08-31 22:00:00,0.0,13.8,78.9,1.6,19.7
2024-09-01 22:00:00,0.0,11.9,88.3,1.4,11.1
2024-09-02 22:00:00,0.1,13.8,88.1,1.8,13.1
2024-09-03 22:00:00,0.1,18.8,84.7,2.5,12.2
2024-09-04 22:00:00,1.5,18.7,91.2,1.6,11.4
2024-09-05 22:00:00,0.0,20.0,77.3,3.2,16.3
2024-09-06 22:00:00,0.0,20.0,74.3,3.7,17.2
2024-09-07 22:00:00,0.0,19.1,83.2,2.5,13.9
2024-09-08 22:00:00,0.0,19.9,84.0,2.0,13.9
2024-09-09 22:00:00,8.8,16.4,91.4,2.3,5.0
2024-09-10 22:00:00,15.7,13.0,85.5,5.0,8.8
2024-09-11 22:00:00,2.3,10.2,82.9,2.6,11.4
2024-09-12 22:00:00,0.0,10.0,81.8,2.2,13.1
2024-09-13 22:00:00,0.0,9.8,79.5,1.9,13.4
2024-09-14 22:00:00,0.1,10.1,79.6,1.9,14.1
2024-09-15 22:00:00,0.0,10.4,86.4,1.0,11.4
2024-09-16 22:00:00,0.0,13.8,87.9,1.1,7.4
2024-09-17 22:00:00,0.0,12.6,89.5,1.2,11.1
2024-09-18 22:00:00,0.0,13.6,93.0,1.5,13.2
2024-09-19 22:00:00,0.0,12.9,88.4,1.6,14.3
2024-09-20 22:00:00,0.0,13.5,95.7,1.7,9.0
2024-09-21 22:00:00,0.0,13.7,92.6,1.4,13.9
2024-09-22 22:00:00,0.0,11.3,96.0,1.1,11.2
2024-09-23 22:00:00,0.0,12.7,95.0,1.1,8.3
2024-09-24 22:00:00,0.1,14.5,93.7,2.0,4.6
2024-09-25 22:00:00,0.6,12.1,82.0,4.0,10.7
2024-09-26 22:00:00,16.5,10.9,98.1,2.2,3.2
2024-09-27 22:00:00,27.6,10.6,98.0,2.4,1.8
2024-09-28 22:00:00,0.1,8.5,79.5,3.3,12.5
2024-09-29 22:00:00,0.0,8.7,79.9,2.4,11.1
2024-09-30 22:00:00,0.0,10.0,76.7,3.5,9.4
2024-10-01 22:00:00,0.0,11.0,64.8,5.1,8.2
2024-10-02 22:00:00,0.0,8.6,72.9,3.4,10.5
2024-10-03 22:00:00,0.0,7.6,81.7,2.1,11.9
2024-10-04 22:00:00,0.0,6.7,87.6,0.9,10.9
2024-10-05 22:00:00,0.0,6.8,86.9,0.9,9.3
2024-10-06 22:00:00,0.0,6.8,88.0,1.4,9.4
2024-10-07 22:00:00,2.9,10.0,89.8,3.2,2.3
2024-10-08 22:00:00,6.9,11.7,100.0,2.3,1.3
2024-10-09 22:00:00,0.0,11.8,97.1,2.4,5.1
2024-10-10 22:00:00,2.1,10.7,84.1,3.4,5.7
2024-10-11 22:00:00,4.4,7.6,78.9,3.8,8.2
2024-10-12 22:00:00,0.0,8.3,84.1,4.0,6.7
2024-10-13 22:00:00,2.2,9.2,87.6,2.3,5.2
2024-10-14 22:00:00,0.1,7.8,84.1,2.3,6.4
2024-10-15 22:00:00,0.0,5.0,85.3,1.1,9.1
2024-10-16 22:00:00,0.0,8.3,82.7,3.7,7.9
2024-10-17 22:00:00,0.1,10.2,86.9,3.6,5.7
2024-10-18 22:00:00,0.6,12.6,99.8,1.3,2.2
2024-10-19 22:00:00,0.0,11.1,96.6,1.8,3.3
2024-10-20 22:00:00,0.5,12.4,93.4,4.7,2.3
2024-10-21 22:00:00,0.4,13.0,86.1,5.5,3.1
2024-10-22 22:00:00,0.9,11.1,86.6,3.7,6.7
2024-10-23 22:00:00,0.0,9.5,85.2,3.0,5.4
2024-10-24 22:00:00,0.0,9.3,94.7,3.0,3.5
2024-10-25 22:00:00,0.0,10.0,95.5,2.0,2.2
2024-10-26 22:00:00,0.0,11.4,94.2,1.7,3.0
2024-10-27 23:00:00,2.3,10.1,89.6,3.1,2.9
2024-10-28 23:00:00,0.1,9.3,93.0,2.9,1.6
2024-10-29 23:00:00,0.3,11.1,96.5,1.6,2.2
2024-10-30 23:00:00,0.0,9.9,81.9,3.8,4.6
2024-10-31 23:00:00,0.0,10.8,85.4,5.3,1.8
2024-11-01 23:00:00,0.0,10.6,80.3,4.7,1.9
2024-11-02 23:00:00,0.0,2.9,80.7,1.5,5.5
2024-11-03 23:00:00,0.0,8.7,87.3,3.9,2.8
2024-11-04 23:00:00,0.0,8.4,98.2,1.8,1.6
2024-11-05 23:00:00,0.1,7.1,97.6,1.5,1.3
2024-11-06 23:00:00,0.0,6.3,96.4,1.5,0.7
2024-11-07 23:00:00,0.0,8.6,92.6,1.1,0.8
2024-11-08 23:00:00,0.1,8.1,89.9,1.7,0.7
2024-11-09 23:00:00,0.0,6.1,86.3,2.2,0.3
2024-11-10 23:00:00,0.9,5.2,94.5,2.0,0.4
2024-11-11 23:00:00,0.6,6.9,98.4,1.6,0.9
2024-11-12 23:00:00,0.0,4.5,95.8,1.0,3.5
2024-11-13 23:00:00,0.0,7.0,94.5,2.0,1.6
2024-11-14 23:00:00,0.0,6.1,88.9,2.2,3.5
2024-11-15 23:00:00,0.0,9.0,91.9,4.2,1.4
2024-11-16 23:00:00,1.0,7.9,89.2,4.7,1.9
2024-11-17 23:00:00,0.2,4.3,84.2,4.3,2.6
2024-11-18 23:00:00,0.0,2.8,85.8,3.3,3.1
2024-11-19 23:00:00,0.0,0.1,92.8,1.4,1.9
2024-11-20 23:00:00,0.4,-1.9,97.0,1.7,1.4
2024-11-21 23:00:00,0.0,-3.6,91.9,1.0,2.7
2024-11-22 23:00:00,0.9,-4.0,94.4,1.4,1.6
2024-11-23 23:00:00,3.8,0.5,87.9,3.5,2.7
2024-11-24 23:00:00,6.6,8.4,86.4,6.2,0.5
2024-11-25 23:00:00,0.3,11.7,78.7,7.1,0.4
2024-11-26 23:00:00,0.6,6.6,84.2,5.5,2.2
2024-11-27 23:00:00,6.2,4.3,94.9,2.3,2.0
2024-11-28 23:00:00,8.7,4.2,91.8,3.6,0.8
2024-11-29 23:00:00,0.0,1.8,92.8,2.3,1.4
2024-11-30 23:00:00,0.0,2.6,88.1,3.7,1.6
2024-12-01 23:00:00,0.0,4.4,91.9,3.2,0.7
2024-12-02 23:00:00,1.7,6.8,96.2,4.3,0.4
2024-12-03 23:00:00,3.1,3.1,95.4,3.6,0.7
2024-12-04 23:00:00,7.0,2.3,93.7,2.5,0.7
2024-12-05 23:00:00,3.1,3.0,91.6,5.3,1.2
2024-12-06 23:00:00,7.1,3.1,97.3,2.8,0.3
2024-12-07 23:00:00,8.6,3.9,96.0,3.2,0.2
2024-12-08 23:00:00,7.7,4.9,91.5,4.0,0.4
2024-12-09 23:00:00,0.0,2.9,81.7,4.6,1.0
2024-12-10 23:00:00,0.0,0.0,91.2,1.9,0.7
2024-12-11 23:00:00,0.0,1.7,95.8,1.8,0.6
2024-12-12 23:00:00,0.0,1.8,91.9,1.2,0.5
2024-12-13 23:00:00,0.0,1.5,89.7,2.6,0.5
2024-12-14 23:00:00,0.1,2.3,94.4,3.4,1.0
2024-12-15 23:00:00,1.3,5.3,93.0,4.3,0.5
2024-12-16 23:00:00,0.6,8.7,85.8,6.0,1.2
2024-12-17 23:00:00,0.5,7.6,92.0,3.7,1.7
2024-12-18 23:00:00,1.9,7.6,92.6,6.5,0.4
2024-12-19 23:00:00,8.0,5.6,89.1,3.8,0.8
2024-12-20 23:00:00,0.3,4.0,76.3,3.8,2.1
2024-12-21 23:00:00,2.5,6.0,92.4,5.4,0.6
2024-12-22 23:00:00,0.4,3.5,89.8,3.7,1.9
2024-12-23 23:00:00,1.1,4.0,87.1,4.1,0.7
2024-12-24 23:00:00,0.5,2.4,91.4,2.7,0.7
2024-12-25 23:00:00,0.0,7.6,99.5,3.1,0.6
2024-12-26 23:00:00,0.0,6.6,97.5,2.2,0.3
2024-12-27 23:00:00,0.0,5.0,98.4,1.8,0.5
2024-12-28 23:00:00,0.0,3.8,98.7,3.2,0.4
2024-12-29 23:00:00,0.0,6.7,92.6,5.2,0.8
2024-12-30 23:00:00,7.2,7.8,92.7,6.3,0.4
2024-12-31 23:00:00,5.1,5.3,95.3,5.0,0.3
